user_id,session_id,event_date,event_type,product_id,device_type,traffic_source,country
2275,U2275_S1,2024-02-28 21:12:16,signup,,Mobile,Email,Canada
6443,U6443_S4,2024-02-28 21:13:20,product_view,P0114,Mobile,Referral,Canada
4625,U4625_S3,2024-02-28 21:46:56,add_to_cart,P0007,Mobile,Paid Search,Germany
4108,U4108_S2,2024-02-28 21:50:21,product_view,P0114,Desktop,Paid Search,Germany
4877,U4877_S2,2024-02-28 22:09:55,product_view,P0047,Tablet,Social,France
2674,U2674_S4,2024-02-28 22:33:32,purchase,P0074,Tablet,Organic Search,Australia
7091,U7091_S3,2024-02-28 22:41:08,add_to_cart,P0089,Tablet,Organic Search,Australia
6893,U6893_S4,2024-02-28 23:38:56,product_view,P0016,Tablet,Social,France
62,U62_S3,2024-02-29 00:03:58,add_to_cart,P0075,Desktop,Email,Australia
4225,U4225_S2,2024-02-29 00:06:29,product_view,P0054,Tablet,Social,United States
5436,U5436_S4,2024-02-29 00:13:26,product_view,P0091,Tablet,Email,United Kingdom
749,U749_S3,2024-02-29 00:26:10,purchase,P0089,Mobile,Social,United Kingdom
6800,U6800_S2,2024-02-29 00:31:00,product_view,P0032,Desktop,Organic Search,Germany
6069,U6069_S2,2024-02-29 00:38:46,product_view,P0030,Mobile,Social,Germany
1302,U1302_S3,2024-02-29 00:58:10,add_to_cart,P0049,Desktop,Referral,United Kingdom
4877,U4877_S3,2024-02-29 02:52:55,product_view,P0046,Tablet,Social,France
5152,U5152_S2,2024-02-29 03:00:21,product_view,P0111,Mobile,Organic Search,United States
554,U554_S4,2024-02-29 03:10:16,product_view,P0027,Desktop,Referral,United States
6069,U6069_S3,2024-02-29 03:11:46,product_view,P0099,Mobile,Social,Germany
4278,U4278_S2,2024-02-29 03:35:18,product_view,P0042,Desktop,Email,Canada
4890,U4890_S2,2024-02-29 03:48:20,add_to_cart,P0057,Mobile,Organic Search,Canada
674,U674_S3,2024-02-29 03:50:53,checkout,P0053,Desktop,Referral,Australia
8187,U8187_S2,2024-02-29 03:56:00,product_view,P0031,Mobile,Organic Search,Canada
6458,U6458_S4,2024-02-29 04:28:32,purchase,P0102,Tablet,Organic Search,United States
371,U371_S2,2024-02-29 04:52:01,product_view,P0111,Tablet,Organic Search,United Kingdom
3021,U3021_S5,2024-02-29 05:04:39,product_view,P0093,Desktop,Email,United Kingdom
7511,U7511_S3,2024-02-29 05:35:26,add_to_cart,P0046,Desktop,Social,France
4778,U4778_S4,2024-02-29 06:05:38,product_view,P0106,Mobile,Email,France
576,U576_S2,2024-02-29 06:07:40,product_view,P0034,Mobile,Email,Australia
2674,U2674_S5,2024-02-29 06:19:32,product_view,P0108,Tablet,Organic Search,Australia
152,U152_S5,2024-02-29 06:22:40,purchase,P0088,Desktop,Referral,United States
3021,U3021_S6,2024-02-29 07:21:39,product_view,P0106,Desktop,Email,United Kingdom
2529,U2529_S4,2024-02-29 07:24:48,checkout,P0072,Mobile,Email,United Kingdom
6069,U6069_S4,2024-02-29 07:43:46,product_view,P0060,Mobile,Social,Germany
4877,U4877_S4,2024-02-29 07:57:55,product_view,P0076,Tablet,Social,France
7966,U7966_S1,2024-02-29 08:29:39,signup,,Tablet,Social,Germany
5526,U5526_S3,2024-02-29 08:39:21,add_to_cart,P0103,Desktop,Email,United States
4559,U4559_S2,2024-02-29 08:48:06,product_view,P0067,Desktop,Organic Search,Canada
3921,U3921_S3,2024-02-29 09:03:16,purchase,P0009,Mobile,Referral,United Kingdom
62,U62_S4,2024-02-29 09:21:58,product_view,P0059,Desktop,Email,Australia
2562,U2562_S2,2024-02-29 09:46:09,product_view,P0118,Mobile,Referral,Germany
17,U17_S1,2024-02-29 09:47:35,signup,,Mobile,Paid Search,United Kingdom
8330,U8330_S1,2024-02-29 10:26:30,signup,,Mobile,Paid Search,United Kingdom
674,U674_S4,2024-02-29 10:54:53,product_view,P0101,Desktop,Referral,Australia
4108,U4108_S3,2024-02-29 11:08:21,add_to_cart,P0116,Desktop,Paid Search,Germany
8002,U8002_S1,2024-02-29 11:32:11,signup,,Tablet,Social,France
2557,U2557_S1,2024-02-29 11:39:01,signup,,Mobile,Email,United States
4713,U4713_S2,2024-02-29 11:46:24,product_view,P0023,Tablet,Referral,Canada
7091,U7091_S4,2024-02-29 11:47:08,checkout,P0065,Tablet,Organic Search,Australia
6893,U6893_S5,2024-02-29 11:54:56,product_view,P0116,Tablet,Social,France
7766,U7766_S2,2024-02-29 11:55:44,add_to_cart,P0098,Mobile,Organic Search,Canada
5763,U5763_S4,2024-02-29 12:40:52,purchase,P0059,Desktop,Social,France
4688,U4688_S1,2024-02-29 12:42:26,signup,,Mobile,Referral,United Kingdom
8009,U8009_S1,2024-02-29 12:43:48,signup,,Mobile,Referral,United Kingdom
8187,U8187_S3,2024-02-29 13:22:00,add_to_cart,P0090,Mobile,Organic Search,Canada
4906,U4906_S1,2024-02-29 13:34:44,signup,,Tablet,Organic Search,France
3921,U3921_S4,2024-02-29 13:39:16,product_view,P0042,Mobile,Referral,United Kingdom
8014,U8014_S1,2024-02-29 14:11:14,signup,,Tablet,Social,France
5763,U5763_S5,2024-02-29 14:19:52,product_view,P0107,Desktop,Social,France
2215,U2215_S1,2024-02-29 14:26:34,signup,,Mobile,Referral,France
4293,U4293_S2,2024-02-29 14:41:22,product_view,P0110,Tablet,Email,Germany
2216,U2216_S5,2024-02-29 15:28:06,purchase,P0058,Tablet,Paid Search,France
5044,U5044_S1,2024-02-29 15:29:18,signup,,Tablet,Social,United States
6334,U6334_S4,2024-02-29 15:42:51,checkout,P0042,Mobile,Email,France
653,U653_S3,2024-02-29 15:53:55,purchase,P0060,Mobile,Social,Australia
3682,U3682_S3,2024-02-29 16:51:25,checkout,P0079,Mobile,Email,United States
3858,U3858_S2,2024-02-29 16:51:42,product_view,P0027,Desktop,Paid Search,France
1567,U1567_S1,2024-02-29 17:40:48,signup,,Desktop,Paid Search,United States
2592,U2592_S1,2024-02-29 18:08:24,signup,,Tablet,Social,Australia
2815,U2815_S5,2024-02-29 18:14:25,purchase,P0067,Desktop,Email,United Kingdom
4374,U4374_S3,2024-02-29 18:30:21,purchase,P0108,Tablet,Social,United States
788,U788_S3,2024-02-29 18:37:58,add_to_cart,P0013,Tablet,Organic Search,France
6673,U6673_S1,2024-02-29 18:38:55,signup,,Mobile,Paid Search,France
6334,U6334_S5,2024-02-29 18:55:51,product_view,P0081,Mobile,Email,France
62,U62_S5,2024-02-29 18:59:58,product_view,P0056,Desktop,Email,Australia
4906,U4906_S2,2024-02-29 19:07:44,product_view,P0076,Tablet,Organic Search,France
4995,U4995_S2,2024-02-29 19:12:21,product_view,P0020,Tablet,Organic Search,United Kingdom
2216,U2216_S6,2024-02-29 19:17:06,product_view,P0111,Tablet,Paid Search,France
4374,U4374_S4,2024-02-29 19:33:21,product_view,P0113,Tablet,Social,United States
653,U653_S4,2024-02-29 19:41:55,product_view,P0003,Mobile,Social,Australia
788,U788_S4,2024-02-29 19:55:58,purchase,P0016,Tablet,Organic Search,France
5278,U5278_S1,2024-02-29 20:00:01,signup,,Desktop,Paid Search,Australia
216,U216_S1,2024-02-29 20:22:35,signup,,Tablet,Social,Australia
351,U351_S3,2024-02-29 20:53:57,add_to_cart,P0012,Desktop,Social,Australia
4906,U4906_S3,2024-02-29 21:45:44,purchase,P0060,Tablet,Organic Search,France
6271,U6271_S3,2024-02-29 21:58:45,checkout,P0036,Mobile,Social,France
3921,U3921_S5,2024-02-29 22:05:16,product_view,P0091,Mobile,Referral,United Kingdom
8151,U8151_S4,2024-02-29 22:14:18,purchase,P0066,Mobile,Referral,France
6334,U6334_S6,2024-02-29 22:46:51,product_view,P0096,Mobile,Email,France
2215,U2215_S2,2024-02-29 23:20:34,add_to_cart,P0081,Mobile,Referral,France
2781,U2781_S3,2024-02-29 23:21:57,add_to_cart,P0010,Tablet,Social,United Kingdom
5729,U5729_S4,2024-02-29 23:56:14,purchase,P0037,Tablet,Organic Search,Canada
4217,U4217_S2,2024-03-01 00:27:37,product_view,P0017,Desktop,Organic Search,France
786,U786_S3,2024-03-01 01:18:02,checkout,P0101,Desktop,Organic Search,Germany
4912,U4912_S2,2024-03-01 01:43:06,product_view,P0014,Desktop,Social,Australia
3677,U3677_S2,2024-03-01 02:08:59,add_to_cart,P0011,Tablet,Social,United States
7966,U7966_S2,2024-03-01 02:46:39,product_view,P0015,Tablet,Social,Germany
1567,U1567_S2,2024-03-01 02:50:48,product_view,P0047,Desktop,Paid Search,United States
7767,U7767_S4,2024-03-01 02:54:50,checkout,P0038,Tablet,Referral,Australia
6673,U6673_S2,2024-03-01 03:12:55,add_to_cart,P0044,Mobile,Paid Search,France
4374,U4374_S5,2024-03-01 03:35:21,product_view,P0043,Tablet,Social,United States
7162,U7162_S3,2024-03-01 03:42:25,add_to_cart,P0031,Tablet,Social,Australia
6946,U6946_S4,2024-03-01 03:49:41,checkout,P0023,Desktop,Referral,Germany
653,U653_S5,2024-03-01 04:32:55,product_view,P0079,Mobile,Social,Australia
4168,U4168_S3,2024-03-01 05:03:34,add_to_cart,P0089,Desktop,Paid Search,Australia
5681,U5681_S4,2024-03-01 05:04:21,purchase,P0043,Mobile,Paid Search,United States
3677,U3677_S3,2024-03-01 05:06:59,product_view,P0080,Tablet,Social,United States
2815,U2815_S6,2024-03-01 05:09:25,product_view,P0036,Desktop,Email,United Kingdom
4912,U4912_S3,2024-03-01 06:01:06,product_view,P0044,Desktop,Social,Australia
629,U629_S3,2024-03-01 06:29:21,add_to_cart,P0099,Tablet,Paid Search,Australia
5729,U5729_S5,2024-03-01 06:31:14,product_view,P0103,Tablet,Organic Search,Canada
8014,U8014_S2,2024-03-01 06:55:14,checkout,P0062,Tablet,Social,France
6232,U6232_S3,2024-03-01 06:56:44,add_to_cart,P0087,Mobile,Social,Germany
3333,U3333_S2,2024-03-01 07:16:08,product_view,P0113,Mobile,Social,United Kingdom
3338,U3338_S2,2024-03-01 08:18:34,product_view,P0006,Desktop,Organic Search,Canada
6208,U6208_S1,2024-03-01 08:24:19,signup,,Desktop,Organic Search,France
7909,U7909_S3,2024-03-01 08:49:25,add_to_cart,P0112,Tablet,Email,France
3942,U3942_S1,2024-03-01 08:52:01,signup,,Mobile,Paid Search,Germany
7341,U7341_S1,2024-03-01 08:52:15,signup,,Tablet,Email,Germany
5177,U5177_S1,2024-03-01 09:15:52,signup,,Mobile,Referral,Canada
2781,U2781_S4,2024-03-01 09:30:57,product_view,P0060,Tablet,Social,United Kingdom
2562,U2562_S3,2024-03-01 09:35:09,checkout,P0017,Mobile,Referral,Germany
4906,U4906_S4,2024-03-01 09:35:44,product_view,P0086,Tablet,Organic Search,France
7606,U7606_S1,2024-03-01 09:46:38,signup,,Tablet,Organic Search,Australia
6271,U6271_S4,2024-03-01 09:52:45,purchase,P0001,Mobile,Social,France
4211,U4211_S1,2024-03-01 10:06:44,signup,,Desktop,Paid Search,United States
4108,U4108_S4,2024-03-01 10:13:21,checkout,P0015,Desktop,Paid Search,Germany
3774,U3774_S2,2024-03-01 10:32:37,add_to_cart,P0049,Tablet,Email,Germany
629,U629_S4,2024-03-01 10:52:21,product_view,P0069,Tablet,Paid Search,Australia
5278,U5278_S2,2024-03-01 10:55:01,product_view,P0017,Desktop,Paid Search,Australia
895,U895_S1,2024-03-01 10:57:44,signup,,Desktop,Email,Australia
4894,U4894_S3,2024-03-01 10:59:37,add_to_cart,P0010,Tablet,Organic Search,United States
5681,U5681_S5,2024-03-01 12:03:21,product_view,P0068,Mobile,Paid Search,United States
3856,U3856_S3,2024-03-01 12:13:26,add_to_cart,P0050,Mobile,Email,Germany
5617,U5617_S4,2024-03-01 12:38:51,purchase,P0073,Desktop,Paid Search,France
7186,U7186_S1,2024-03-01 12:56:34,signup,,Tablet,Social,Germany
4278,U4278_S3,2024-03-01 12:58:18,add_to_cart,P0035,Desktop,Email,Canada
4906,U4906_S5,2024-03-01 13:12:44,product_view,P0026,Tablet,Organic Search,France
4163,U4163_S1,2024-03-01 13:15:42,signup,,Desktop,Referral,United Kingdom
2275,U2275_S2,2024-03-01 13:43:16,product_view,P0080,Mobile,Email,Canada
3053,U3053_S2,2024-03-01 13:53:45,product_view,P0082,Desktop,Paid Search,Australia
3589,U3589_S1,2024-03-01 14:16:01,signup,,Tablet,Email,Australia
8014,U8014_S3,2024-03-01 14:16:14,product_view,P0088,Tablet,Social,France
2075,U2075_S3,2024-03-01 14:34:09,add_to_cart,P0107,Desktop,Paid Search,Australia
7767,U7767_S5,2024-03-01 14:35:50,product_view,P0028,Tablet,Referral,Australia
2562,U2562_S4,2024-03-01 14:43:09,product_view,P0019,Mobile,Referral,Germany
3942,U3942_S2,2024-03-01 14:58:01,product_view,P0001,Mobile,Paid Search,Germany
629,U629_S5,2024-03-01 15:02:21,product_view,P0108,Tablet,Paid Search,Australia
1122,U1122_S3,2024-03-01 15:09:43,add_to_cart,P0049,Mobile,Referral,France
6946,U6946_S5,2024-03-01 15:14:41,purchase,P0026,Desktop,Referral,Germany
2781,U2781_S5,2024-03-01 15:40:57,product_view,P0028,Tablet,Social,United Kingdom
6983,U6983_S1,2024-03-01 15:49:21,signup,,Tablet,Paid Search,Australia
7333,U7333_S2,2024-03-01 15:50:58,product_view,P0095,Tablet,Email,United States
5729,U5729_S6,2024-03-01 15:52:14,product_view,P0055,Tablet,Organic Search,Canada
3942,U3942_S3,2024-03-01 16:04:01,product_view,P0116,Mobile,Paid Search,Germany
335,U335_S1,2024-03-01 16:06:39,signup,,Tablet,Paid Search,Canada
3531,U3531_S1,2024-03-01 16:07:17,signup,,Tablet,Referral,Australia
4713,U4713_S3,2024-03-01 16:27:24,add_to_cart,P0103,Tablet,Referral,Canada
1111,U1111_S1,2024-03-01 16:30:10,signup,,Desktop,Organic Search,Australia
6601,U6601_S3,2024-03-01 16:34:43,add_to_cart,P0054,Tablet,Social,France
3841,U3841_S1,2024-03-01 16:59:48,signup,,Mobile,Social,Australia
6877,U6877_S1,2024-03-01 17:23:38,signup,,Tablet,Social,Germany
6136,U6136_S2,2024-03-01 17:34:12,product_view,P0040,Tablet,Social,Canada
1111,U1111_S2,2024-03-01 17:37:10,product_view,P0081,Desktop,Organic Search,Australia
8002,U8002_S2,2024-03-01 18:00:11,product_view,P0011,Tablet,Social,France
236,U236_S1,2024-03-01 18:14:26,signup,,Desktop,Referral,Australia
8318,U8318_S2,2024-03-01 18:25:25,product_view,P0068,Desktop,Social,France
1424,U1424_S1,2024-03-01 18:35:01,signup,,Desktop,Referral,Canada
6946,U6946_S6,2024-03-01 18:40:41,product_view,P0042,Desktop,Referral,Germany
8461,U8461_S3,2024-03-01 18:41:37,add_to_cart,P0073,Desktop,Paid Search,Germany
114,U114_S1,2024-03-01 18:58:18,signup,,Tablet,Social,Australia
6369,U6369_S2,2024-03-01 19:09:02,product_view,P0028,Desktop,Social,Canada
6800,U6800_S3,2024-03-01 19:11:00,add_to_cart,P0044,Desktop,Organic Search,Germany
4148,U4148_S2,2024-03-01 19:36:23,add_to_cart,P0115,Mobile,Referral,France
1111,U1111_S3,2024-03-01 19:51:10,checkout,P0035,Desktop,Organic Search,Australia
7207,U7207_S1,2024-03-01 19:58:30,signup,,Tablet,Email,Canada
6491,U6491_S1,2024-03-01 20:07:28,signup,,Desktop,Paid Search,Australia
1424,U1424_S2,2024-03-01 20:25:01,product_view,P0064,Desktop,Referral,Canada
4292,U4292_S2,2024-03-01 20:41:04,product_view,P0071,Mobile,Social,France
7909,U7909_S4,2024-03-01 20:52:25,product_view,P0102,Tablet,Email,France
568,U568_S3,2024-03-01 20:56:58,checkout,P0088,Tablet,Paid Search,France
3438,U3438_S1,2024-03-01 21:00:46,signup,,Desktop,Email,Canada
4292,U4292_S3,2024-03-01 21:47:04,product_view,P0048,Mobile,Social,France
6751,U6751_S4,2024-03-01 21:59:09,purchase,P0104,Desktop,Organic Search,United Kingdom
7402,U7402_S2,2024-03-01 22:04:05,product_view,P0008,Tablet,Paid Search,Germany
8295,U8295_S2,2024-03-01 22:09:41,checkout,P0075,Mobile,Paid Search,United States
6271,U6271_S5,2024-03-01 22:23:45,product_view,P0033,Mobile,Social,France
7606,U7606_S2,2024-03-01 23:31:38,product_view,P0088,Tablet,Organic Search,Australia
5526,U5526_S4,2024-03-02 00:03:21,checkout,P0083,Desktop,Email,United States
3856,U3856_S4,2024-03-02 00:11:26,checkout,P0069,Mobile,Email,Germany
6601,U6601_S4,2024-03-02 00:35:43,product_view,P0109,Tablet,Social,France
4168,U4168_S4,2024-03-02 00:54:34,checkout,P0041,Desktop,Paid Search,Australia
7511,U7511_S4,2024-03-02 00:57:26,checkout,P0014,Desktop,Social,France
1111,U1111_S4,2024-03-02 00:59:10,product_view,P0077,Desktop,Organic Search,Australia
6136,U6136_S3,2024-03-02 01:17:12,product_view,P0032,Tablet,Social,Canada
3109,U3109_S3,2024-03-02 01:29:43,purchase,P0107,Mobile,Social,Germany
3856,U3856_S5,2024-03-02 01:48:26,product_view,P0079,Mobile,Email,Germany
1122,U1122_S4,2024-03-02 02:08:43,product_view,P0009,Mobile,Referral,France
6491,U6491_S2,2024-03-02 02:28:28,product_view,P0011,Desktop,Paid Search,Australia
8014,U8014_S4,2024-03-02 02:39:14,product_view,P0044,Tablet,Social,France
5044,U5044_S2,2024-03-02 02:46:18,add_to_cart,P0033,Tablet,Social,United States
6369,U6369_S3,2024-03-02 03:03:02,add_to_cart,P0100,Desktop,Social,Canada
4584,U4584_S2,2024-03-02 03:40:18,product_view,P0060,Mobile,Email,Australia
4726,U4726_S3,2024-03-02 03:59:53,checkout,P0006,Tablet,Organic Search,Germany
591,U591_S2,2024-03-02 05:34:47,product_view,P0108,Mobile,Referral,United Kingdom
7019,U7019_S3,2024-03-02 06:14:04,add_to_cart,P0061,Mobile,Organic Search,Germany
7341,U7341_S2,2024-03-02 06:35:15,product_view,P0111,Tablet,Email,Germany
6136,U6136_S4,2024-03-02 07:02:12,product_view,P0016,Tablet,Social,Canada
6436,U6436_S2,2024-03-02 07:19:05,product_view,P0032,Tablet,Referral,United Kingdom
8009,U8009_S2,2024-03-02 07:25:48,product_view,P0011,Mobile,Referral,United Kingdom
5044,U5044_S3,2024-03-02 07:32:18,product_view,P0007,Tablet,Social,United States
4292,U4292_S4,2024-03-02 07:34:04,product_view,P0113,Mobile,Social,France
568,U568_S4,2024-03-02 08:02:58,product_view,P0019,Tablet,Paid Search,France
7390,U7390_S2,2024-03-02 08:11:33,product_view,P0009,Desktop,Social,United Kingdom
6337,U6337_S1,2024-03-02 08:44:02,signup,,Mobile,Referral,France
4667,U4667_S2,2024-03-02 08:55:50,product_view,P0096,Mobile,Paid Search,France
4388,U4388_S1,2024-03-02 09:01:43,signup,,Tablet,Paid Search,Germany
3929,U3929_S1,2024-03-02 09:05:49,signup,,Tablet,Email,Canada
1453,U1453_S3,2024-03-02 09:50:25,checkout,P0013,Tablet,Social,Germany
1937,U1937_S1,2024-03-02 09:53:26,signup,,Mobile,Social,Germany
7049,U7049_S1,2024-03-02 10:50:51,signup,,Mobile,Organic Search,United Kingdom
236,U236_S2,2024-03-02 10:57:26,product_view,P0062,Desktop,Referral,Australia
6925,U6925_S1,2024-03-02 11:07:39,signup,,Tablet,Referral,United States
2995,U2995_S1,2024-03-02 12:07:08,signup,,Mobile,Email,France
4168,U4168_S5,2024-03-02 12:09:34,product_view,P0117,Desktop,Paid Search,Australia
2077,U2077_S1,2024-03-02 12:37:29,signup,,Mobile,Organic Search,United Kingdom
61,U61_S2,2024-03-02 12:41:30,product_view,P0014,Mobile,Email,France
860,U860_S1,2024-03-02 12:41:37,signup,,Mobile,Referral,Germany
7164,U7164_S1,2024-03-02 12:47:10,signup,,Mobile,Email,United Kingdom
6491,U6491_S3,2024-03-02 13:03:28,product_view,P0066,Desktop,Paid Search,Australia
2995,U2995_S2,2024-03-02 13:36:08,product_view,P0064,Mobile,Email,France
6800,U6800_S4,2024-03-02 13:51:00,checkout,P0024,Desktop,Organic Search,Germany
5820,U5820_S4,2024-03-02 13:55:10,checkout,P0019,Mobile,Paid Search,United States
3589,U3589_S2,2024-03-02 13:58:01,add_to_cart,P0095,Tablet,Email,Australia
6369,U6369_S4,2024-03-02 14:22:02,product_view,P0093,Desktop,Social,Canada
1995,U1995_S1,2024-03-02 15:10:35,signup,,Desktop,Referral,Germany
4726,U4726_S4,2024-03-02 15:33:53,product_view,P0018,Tablet,Organic Search,Germany
5223,U5223_S1,2024-03-02 16:07:04,signup,,Tablet,Paid Search,Canada
7522,U7522_S1,2024-03-02 16:12:46,signup,,Desktop,Email,United Kingdom
351,U351_S4,2024-03-02 16:26:57,checkout,P0029,Desktop,Social,Australia
6800,U6800_S5,2024-03-02 16:40:00,product_view,P0118,Desktop,Organic Search,Germany
7121,U7121_S1,2024-03-02 16:46:02,signup,,Desktop,Social,Canada
568,U568_S5,2024-03-02 16:58:58,product_view,P0014,Tablet,Paid Search,France
4168,U4168_S6,2024-03-02 17:07:34,product_view,P0022,Desktop,Paid Search,Australia
7820,U7820_S2,2024-03-02 17:07:52,product_view,P0016,Mobile,Organic Search,Germany
4163,U4163_S2,2024-03-02 17:47:42,product_view,P0061,Desktop,Referral,United Kingdom
6436,U6436_S3,2024-03-02 18:07:05,product_view,P0049,Tablet,Referral,United Kingdom
4726,U4726_S5,2024-03-02 18:16:53,product_view,P0101,Tablet,Organic Search,Germany
7341,U7341_S3,2024-03-02 18:20:15,product_view,P0013,Tablet,Email,Germany
5278,U5278_S3,2024-03-02 18:44:01,add_to_cart,P0048,Desktop,Paid Search,Australia
4894,U4894_S4,2024-03-02 18:50:37,purchase,P0033,Tablet,Organic Search,United States
1254,U1254_S1,2024-03-02 19:10:20,signup,,Desktop,Email,United Kingdom
576,U576_S3,2024-03-02 19:44:40,checkout,P0054,Mobile,Email,Australia
5177,U5177_S2,2024-03-02 19:50:52,product_view,P0085,Mobile,Referral,Canada
4503,U4503_S1,2024-03-02 20:04:45,signup,,Tablet,Social,Australia
356,U356_S1,2024-03-02 20:17:31,signup,,Tablet,Paid Search,United States
351,U351_S5,2024-03-02 20:27:57,product_view,P0011,Desktop,Social,Australia
5435,U5435_S1,2024-03-02 20:28:39,signup,,Desktop,Email,United Kingdom
5152,U5152_S3,2024-03-02 20:48:21,add_to_cart,P0117,Mobile,Organic Search,United States
2947,U2947_S1,2024-03-02 21:06:35,signup,,Tablet,Social,Australia
4611,U4611_S1,2024-03-02 21:08:01,signup,,Mobile,Paid Search,Australia
3225,U3225_S1,2024-03-02 21:09:34,signup,,Desktop,Email,United States
8318,U8318_S3,2024-03-02 21:39:25,add_to_cart,P0116,Desktop,Social,France
1523,U1523_S1,2024-03-02 21:47:41,signup,,Desktop,Email,United Kingdom
7049,U7049_S2,2024-03-02 21:48:51,product_view,P0017,Mobile,Organic Search,United Kingdom
4503,U4503_S2,2024-03-02 23:04:45,product_view,P0071,Tablet,Social,Australia
946,U946_S4,2024-03-02 23:21:51,checkout,P0013,Mobile,Social,Germany
6491,U6491_S4,2024-03-02 23:31:28,product_view,P0096,Desktop,Paid Search,Australia
3889,U3889_S2,2024-03-02 23:44:58,add_to_cart,P0067,Tablet,Social,Germany
